"","property_id","price"
"368","76c510c0ad11fa67f0e9a4de",677197689.420435
"369","0bf9fe130da23aea7142bb7a",715096679.699903
"370","5ca0586ab7d20dce5e9ca8a0",712099802.784458
"371","9f149071cf61295815e3f875",712473709.196465
"372","691c35e98d0d5780aa82aa06",555381532.398129
"373","02779b92b2f9bafde0c75c11",654145148.795776
"374","55209683056fe2f9faef7fc8",590953528.761607
"375","6eec5b03718975e5137d5e92",556966002.566756
"376","9cbed1ed72b444c22d8c1614",593031582.712235
"377","659e9ad0f593b644071cd850",602003637.586498
"378","c29b30cc5db2ffc273e4cb14",520346553.667788
"379","163405cd6248bc3e832dc93a",562583854.574517
"380","e07bc486c6f5541e4788f83b",925444751.206563
"381","4f992c2a0526c0074bbcd875",561070130.768453
"382","fc64387d7c3c91a6e6e876ab",508145955.766561
"383","42b6cf2a5225dc62342d3a20",512850338.229059
"384","74286242739391c4eaecefbe",1174874567432.84
"385","0172678cb0737e21a317eda4",494028293.265023
"386","495aa774f4db66db6df30e93",841914625.969128
"387","1d917f9f5a3cd44cc4dc8d2e",659552890.898641
"388","3578144f12e13e98e8cb2480",634677015.765031
"389","c036fb38fbd2d1b59ed5b7f7",682520116.303175
"390","cb332695a296899d1c798426",682289864.013197
"391","d2aa3386ae240d7387424e07",475279193.153779
"392","086521dbe18727963538aa7b",1891885434.66631
"393","6ea0d50e822913d0f444d89e",511911465.989699
"394","5644b84ee2edcf7267b2189c",957223139.88668
"395","9a2051367d6dcbd90a4d60e0",859961878.908896
"396","1ce08c19161bd0545eef8a16",562583854.574517
"397","74cd885ec200a0c21fa9e03c",546732376.298417
"398","43969367322e86c68b51c2fa",483834737.405441
"399","3335313b9060ff29782906b6",511613937.175146
"400","bb31607d0bc3ee4a37fc912d",859961878.908896
"401","08451af5a81fd6a63c4012cd",633675520.093069
"402","00af33cff3ff7c6927306df4",595410492.503712
"403","24857a7a80d5f13a52eeb054",562583854.574517
"404","93ab279de0b7b414ce758153",714408712.35411
"405","f884247fa6414f384480bf38",512640756.204544
"406","a26e967b288a1eb6d8e71d46",444866871.940193
"407","44f0e088fee626993778e7fb",3350442619216.24
"408","f44d035ea2b15b2c69d4da50",748528506.826223
"409","9b2c7e6cfb2d6c66e1ee8a6b",859961878.908896
"410","d3f688e0deaff6648f2925b6",483834737.405441
"411","9d9564415e52518c2817f66f",546024760.45435
"412","3f295e6c14e23cff1468bf82",664458426.27958
"413","39dee9b1661292cdda6c4823",590193691.645783
"414","bee2e008ee41f8a711fb8d29",559006542.132899
"415","164fb89266e40a2530400599",483834737.405441
"416","adcc03f332b427be46f118a5",708235931.09485
"417","06a5364639452a9d663a2dbc",536565696.746589
"418","8f35a5d800d98481d7a8b6a4",511514850.528355
"419","ff188e88378c8e2abed8119e",506436901.687789
"420","f3478cf008a7ad268a434ba3",520391357.953541
"421","8dd954e7312e6e6a07d6d4db",439461040.274242
"422","03de77e22e987fc3fed4eb78",612557507.702656
"423","0668a4a4521c783a2d817413",666593379.560889
"424","c11cd2e00942ffe56db5ae88",562583854.574517
"425","c62a4288a4a0336b1436132e",649271654.254592
"426","f9cc6760b1112ce5197bf399",653393452.971606
"427","824cad597aae34d7d59ac939",583874782.078717
"428","bb962a9e3861b06ae1daf833",1147526089.04523
"429","3151daf55106dd159f27a8b6",482489191.361579
"430","b7becde9261820feb7cd926e",544325767.533994
"431","f88bade1cb7ee0fa643f31ad",550710416.87962
"432","b3d82ceeac64b64142286375",500040817.900945
"433","2e9390c4423db604e1c7c4ec",661584111.537613
"434","0b6dcb5c1952dcea931e2c20",336673244652.188
"435","9f37bcaa95fb0044aeef6075",558168335.52434
"436","c73ffac843c155f24985e6f6",609714074.145954
"437","7cfa0c98191ef9b7c45f0520",492676794.287747
"438","604f1b5149f770a8f370fc75",483834737.405441
"439","d39797a12d9a4aaf15ac11e6",520391357.953541
"440","b29e5a75740c8439aefc9321",1326875934913845
"441","fabd2201750747891eb6af77",18157486817644132
"442","30a8b9c197bc42f088d0b873",599258051.865324
"443","c6c7409bbf52c86461aa1dd7",599638441.190918
"444","0ddd21dcfe89f72e2246ed79",564037920.436148
"445","f3a1bbe01d265470a2d7332a",453332489.596176
"446","2a99204f0a53c4a4d0a2393f",719165106.811405
"447","a528312b77b7f84741c2bf29",180028315753.737
"448","889bd77c8271961a6e4925ea",556938585.039793
"449","1a6af7fd6a5b0602052c4c27",549151888.849014
"450","82c9ce0d018c1d620b7a6689",501690981.248765
"451","340f96c7de105aec5b7a28b9",670399043.539478
"452","1e866483995b30ec7f79d9e8",662592380.522283
"453","6f8a0e8f1bce0243ea50213c",821623497.527846
"454","307eb683db84db535106c445",609412495.955371
"455","ddc1c85af165e47502447242",670944882.680267
"456","ebcab2f8506c64a461591d1c",562440449.390688
"457","4d8b338266822739bc9c8fc9",864652008.226565
"458","ae3f7f428b49e6948ebe6fff",607976946.356553
"459","502aca1a1097438b32eb362e",811593863.124082
"460","eb61a13df1c8d8d0efc4db3a",459492325.220772
"461","fce26c7fbf0bc93937ea5198",567705979.698558
"462","7538c609fdd115c9dac551f4",753670027.302401
"463","2e1f7569d134a931098a2ede",666445459.218438
"464","08c1db1e620e975c4d476b2c",478163258.814527
"465","aa9e131fe4e7982a374bbb84",608704080.311415
"466","2baa6afba131b74487c94d74",525735308.960394
"467","916a413537580440c4ac6028",731049488.338826
"468","866f2a55f42cf30c4105631b",662592380.522283
"469","9baf7967c49fa209de8dda95",727537022.719839
"470","b4a4d705930d9afe896dff17",15393019674.9207
"471","5e04875f99a5e4476c0b4186",612998190.715744
"472","01f855427cbe3eb51b38288f",562583854.574517
"473","594d46a91315527995cbd807",618368474.258972
"474","a7cc7d2ceedf4d69664dc734",196445187206.118
"475","21d42e80f6f818eed990bfc7",703602270.381935
"476","4ff17c9b88aeeff105b8301c",608549247.55793
"477","0952c73b02dd5432aebdf2c1",660591699.192088
"478","caa4aecacff2beded2e76beb",558168335.52434
"479","237da4784755f090c89f07be",599225623.960726
"480","157195fb2358bf2d5051c439",180028315753.737
"481","41719542347401b04dfbaa59",729116454.799886
"482","5f5346deedcb7cf5dcd1e9be",593031582.712235
"483","5b0530f544da162b9a8ff772",562583854.574517
"484","ab1c43d6fc4f08e315e322d7",788079687.182551
"485","5daf1136686fc538db40afad",551996529.715075
"486","f925a05397ca6163230f7ad1",654984412.184579
"487","803711fede531ad1621a6823",562583854.574517
"488","2233f50cf7b04791cf1ddeaa",759094662.307437
"489","831693b6fb81df1359e45db7",566065819.375094
"490","1a5f6f7e8b7af9d48644f1e0",608704080.311415
"491","a0e26a9d56cfb3b7228e5d75",436509140.447957
"492","a98022fc80dd6ff27de693f9",841914625.969128
"493","fe368a7d2e09fe88b1b972e4",532891068.237843
"494","52373e15e9dc1ad371a0c090",555243351.459198
"495","f5d529ff6a35fa78ab14de21",583745217.399017
"496","7712f963ee37e91abb7342e7",642161148.543407
"497","82b90288bffe8c1c0b5a1259",532891068.237843
"498","c658639b590415bc6ea44119",546436403.41697
"499","dc4331d09a1e36baaa6bde53",508206118.60533
"500","dd8c289ec872be3fe3352313",565107467.141845
"501","7d4ffe0038b3ebc149d8f4cd",603983365.156276
"502","9e52ce2cb6f6b7e2a152dd54",562583854.574517
"503","1c0236d4bc291372483a9151",226005729971.531
"504","b22c39c3df7d8e32cec2ba43",522547817.297364
"505","aaa43db51d1ddea564d1bd2e",546436403.41697
"506","f37c9693e058492ec3715de9",654301580.352994
"507","ee2c509989c7155bb472c5b0",595348394.175718
"508","2a9974fe07b1e4427e386e06",562583854.574517
"509","387af5fb4b4a7f5c3fdcce57",562583854.574517
"510","dd7ec9d7dfad5364dd303f49",494160485.565527
"511","41d3afc1118758b5314db48e",675732831.551742
"512","f6e74a4b1e026352e5759b2e",677704946.515065
"513","937f0b37f566f65a1871615d",652253267.712047
"514","a4410bebf9843297fe32d63c",595410492.503712
"515","c06a1d212fed896b6ee4e1c5",654681437.651381
"516","f7399e57df358ae7adc9e08f",610171724.444476
