"","property_id","price"
"286","5aa715bbe2b178ad0c9e4b08",877924723.357457
"287","841c57617a075690ce412083",806367004.427456
"288","a0fa0aca2f6c2ae65a98ccbc",854271828.545832
"289","f15c6403c6d4e3676a607780",888585850.559198
"290","4b3a6baf8196a59bac8c08c0",816795081.794521
"291","a90df94f959030227fa015b0",637361037.660475
"292","5d42f42059617a5ca7ff3a32",854831539.248801
"293","3164e0ecd246b8ed6cb6d054",910192052.344511
"294","4582ec985de48290c5f1f5e1",888129403.930219
"295","452e0518f7164287e47e6354",857028636.842123
"296","7ccaf332cf87e07b38b340d9",910192052.344511
"297","36753a5e31b0edb1eecb8bcc",854210520.149244
"298","2a33fa5b25963f3dc928f668",823820668.890989
"299","f8d4ec209ad5fa5ba4a68e56",824789709.74839
"300","1a71d0d3503f9eff28acef6f",756147192.64898
"301","66d8ce8e6aad18a4963275fc",836154167.209989
"302","780c809c52509bb4855a4efc",888301681.704273
"303","42cde300d741cb134a529031",575059251.58868
"304","34f4df9fce2ec05633d0cbd1",852493529.394387
"305","f70ac0d227db6f5333aa821e",856206055.699921
"306","e04fab3d74d14be3b8dd2c8c",807688981.347989
"307","c2b91ce4b1bc8c576a0ce1c8",623176757.24011
"308","e6016afcc032d20fc9d6f2be",906396694.229577
"309","093c849ad2bea8292c4d15f9",944029239.959855
"310","4b8d7217da1b1f225f254914",15501732248.6913
"311","36fab4c38cdd91de650e6abd",876033829.310111
"312","1cfc7d60ce613536d23b093d",854140752.864683
"313","aa6af44635b5d51da4b02059",856013564.56634
"314","fa2c1092f17ce021964f8953",878433232.089243
"315","4347bf26ecd61ebc7a16b4a3",856013564.56634
"316","502154647e351af240615b98",854219999.404135
"317","86e80098f5a3e7dbd635838d",847974738.644765
"318","052d00805b2602cac76fed4d",854408861.388016
"319","d135cfa351ed6abe4ec2033b",874728321.580913
"320","555a293dbc104e00f182fe34",854152804.849264
"321","0b49dedfb53ec812962e31e7",855706659.921589
"322","b5c074ee2e2538aeca099fc4",855772837.445201
"323","a62a6094ffed3ea7a54fee73",886416554.010971
"324","5c02d79c59fb636ca4cbe86e",810254958.732132
"325","cc48e66185c23195cf958612",855993561.761544
"326","e5b92a0c67c506ca6e92315a",806700646.197602
"327","631ecfa47fe167bfaaa967e5",593715006.74429
"328","2019bd32dbd09fa285a388f7",888229233.882607
"329","a343e6ec6eadb287711d3834",680765769.697226
"330","71aacbd62d72d3eb29a744dc",887968820.986413
"331","dcc9e2c9c1151bd9f93f44b8",851058637.319683
"332","9039bc918a76e486041842d0",864437739.382715
"333","4769743185eaeb0e4158e0e0",855760226.157451
"334","fdf103976a39cc12f5effaa2",856013564.56634
"335","391cfff759030283411dfe1a",831136659.252353
"336","1b2fa2ee5927660313569617",858960056.503252
"337","a74be48ad396ae4aa33ffed6",899628313.986739
"338","b5dd038cf35169bfd0e62eb7",854203735.139124
"339","534466a857d28dcc598e3a49",894974987.103369
"340","92a1a8b617b6d2c3669167a6",845402992.787016
"341","7f85c59323701ee0e75abb92",9734999071.78086
"342","50287f73d47b4cc4c2e1840f",751754736.246825
"343","c76207e622cf8a208910707a",582298281.93345
"344","f9796e9d13fe1becef435e54",729447483.436337
"345","9f5cf735a842860e7ac753cf",693014669.12573
"346","fdbc74fb5882051327b3caf8",698390251.482264
"347","424b41f5e01ea2e2ccd3ca48",640543874.027261
"348","fd45b984efcdb0b434033fd9",512906909.388015
"349","83ca3a41ca4b5337107c197e",744852306.218404
"350","e3e9d1d073b129c697c1e9e9",719950246.292205
"351","7d157359b413e107f5f9cfd6",4377685837.17468
"352","e54567ced41a40938b85485b",609575754.509065
"353","1bc8874a13914055c2759a35",606035294.387489
"354","5b3ba9e56e24e08e1f81e220",537006421.649819
"355","4a5405b1e181f5b10fec35a6",647306651.0025
"356","58be66aeab226c35330d57d5",714213947.868143
"357","1fd7e9b1e717578f751c21c7",631660778.327758
"358","9052c644813d546987a72305",625602554.239335
"359","b2af9047dbf58867ed0c42af",606098344.701004
"360","22caf82aae904c79057fcb3b",775764661.831098
"361","d5abd56b5a8ab8c2f61a07f3",607036382.274449
"362","e4082fa99f92fc7a89092fff",702918293.148107
"363","f32a3b542efba398907ec912",596612942.657569
"364","86d80d3757377df6f2b8a0b3",1955227497.70536
"365","0c302f1c924f8efe0b6bb58e",685756552.841421
"366","fcdbfb9e15352cf210cce7cd",607899898.645427
"367","d52cd6eee468311666218625",606862822.870389
"368","76c510c0ad11fa67f0e9a4de",761689189.593428
"369","0bf9fe130da23aea7142bb7a",663833705.735607
"370","5ca0586ab7d20dce5e9ca8a0",744000136.355203
"371","9f149071cf61295815e3f875",606098344.701004
"372","691c35e98d0d5780aa82aa06",587072812.032425
"373","02779b92b2f9bafde0c75c11",607773775.251076
"374","55209683056fe2f9faef7fc8",709825465.070992
"375","6eec5b03718975e5137d5e92",612447865.887212
"376","9cbed1ed72b444c22d8c1614",576588194.197227
"377","659e9ad0f593b644071cd850",607708522.257984
"378","c29b30cc5db2ffc273e4cb14",606222816.051503
"379","163405cd6248bc3e832dc93a",609575754.509065
"380","e07bc486c6f5541e4788f83b",606862822.870389
"381","4f992c2a0526c0074bbcd875",640087461.249006
"382","fc64387d7c3c91a6e6e876ab",641100881.181491
"383","42b6cf2a5225dc62342d3a20",639369614.925022
"384","74286242739391c4eaecefbe",9693051199.37165
"385","0172678cb0737e21a317eda4",542842557.902839
"386","495aa774f4db66db6df30e93",1186431513.96335
"387","1d917f9f5a3cd44cc4dc8d2e",602626065.859313
"388","3578144f12e13e98e8cb2480",759904583.826162
"389","c036fb38fbd2d1b59ed5b7f7",758167141.792464
"390","cb332695a296899d1c798426",640146716.344001
"391","d2aa3386ae240d7387424e07",680909973.217341
"392","086521dbe18727963538aa7b",1840940486.39473
"393","6ea0d50e822913d0f444d89e",597713033.417276
"394","5644b84ee2edcf7267b2189c",647306651.0025
"395","9a2051367d6dcbd90a4d60e0",729447483.436337
"396","1ce08c19161bd0545eef8a16",609575754.509065
"397","74cd885ec200a0c21fa9e03c",563876307.492386
"398","43969367322e86c68b51c2fa",606664019.992679
"399","3335313b9060ff29782906b6",640151463.911669
"400","bb31607d0bc3ee4a37fc912d",729447483.436337
"401","08451af5a81fd6a63c4012cd",608801013.069074
"402","00af33cff3ff7c6927306df4",567086072.631534
"403","24857a7a80d5f13a52eeb054",609575754.509065
"404","93ab279de0b7b414ce758153",597735974.14333
"405","f884247fa6414f384480bf38",640917471.627714
"406","a26e967b288a1eb6d8e71d46",606425628.593326
"407","44f0e088fee626993778e7fb",10671082621.4002
"408","f44d035ea2b15b2c69d4da50",781531912.79643
"409","9b2c7e6cfb2d6c66e1ee8a6b",729447483.436337
"410","d3f688e0deaff6648f2925b6",606664019.992679
"411","9d9564415e52518c2817f66f",605502532.141366
"412","3f295e6c14e23cff1468bf82",607784854.804546
"413","39dee9b1661292cdda6c4823",583932419.530847
"414","bee2e008ee41f8a711fb8d29",606149406.507579
"415","164fb89266e40a2530400599",606664019.992679
"416","adcc03f332b427be46f118a5",640566423.538209
"417","06a5364639452a9d663a2dbc",672358748.504386
"418","8f35a5d800d98481d7a8b6a4",640096781.529565
"419","ff188e88378c8e2abed8119e",639924481.825179
"420","f3478cf008a7ad268a434ba3",606245195.672505
"421","8dd954e7312e6e6a07d6d4db",606118023.036238
"422","03de77e22e987fc3fed4eb78",793902008.465275
"423","0668a4a4521c783a2d817413",612107843.500373
"424","c11cd2e00942ffe56db5ae88",609575754.509065
"425","c62a4288a4a0336b1436132e",639901234.834593
"426","f9cc6760b1112ce5197bf399",723565069.146232
"427","824cad597aae34d7d59ac939",597554215.150317
"428","bb962a9e3861b06ae1daf833",1440044978.44912
"429","3151daf55106dd159f27a8b6",516420174.099275
"430","b7becde9261820feb7cd926e",574837702.059379
"431","f88bade1cb7ee0fa643f31ad",575701892.89639
"432","b3d82ceeac64b64142286375",557075150.833839
"433","2e9390c4423db604e1c7c4ec",606098344.701004
"434","0b6dcb5c1952dcea931e2c20",8022703842.86511
"435","9f37bcaa95fb0044aeef6075",641814460.624493
"436","c73ffac843c155f24985e6f6",618845532.018906
"437","7cfa0c98191ef9b7c45f0520",541754441.948063
"438","604f1b5149f770a8f370fc75",606664019.992679
"439","d39797a12d9a4aaf15ac11e6",606245195.672505
"440","b29e5a75740c8439aefc9321",17678745170.4008
"441","fabd2201750747891eb6af77",20587377574.968
"442","30a8b9c197bc42f088d0b873",575293821.476335
"443","c6c7409bbf52c86461aa1dd7",588133751.786215
"444","0ddd21dcfe89f72e2246ed79",743393586.885484
"445","f3a1bbe01d265470a2d7332a",541620408.060136
"446","2a99204f0a53c4a4d0a2393f",606126269.204216
"447","a528312b77b7f84741c2bf29",7383640347.69388
"448","889bd77c8271961a6e4925ea",609167067.554023
"449","1a6af7fd6a5b0602052c4c27",698390251.482264
"450","82c9ce0d018c1d620b7a6689",563472064.213557
"451","340f96c7de105aec5b7a28b9",644094988.088173
"452","1e866483995b30ec7f79d9e8",618790839.482429
"453","6f8a0e8f1bce0243ea50213c",850829710.729048
"454","307eb683db84db535106c445",606392766.754011
"455","ddc1c85af165e47502447242",662744300.210008
"456","ebcab2f8506c64a461591d1c",523338524.669484
"457","4d8b338266822739bc9c8fc9",804290282.257514
"458","ae3f7f428b49e6948ebe6fff",606021816.995253
"459","502aca1a1097438b32eb362e",702449089.821345
"460","eb61a13df1c8d8d0efc4db3a",544214983.743435
"461","fce26c7fbf0bc93937ea5198",607807238.796943
"462","7538c609fdd115c9dac551f4",703695479.991898
"463","2e1f7569d134a931098a2ede",615503427.979852
"464","08c1db1e620e975c4d476b2c",743939053.978746
"465","aa9e131fe4e7982a374bbb84",606098344.701004
"466","2baa6afba131b74487c94d74",619323126.89206
"467","916a413537580440c4ac6028",857696089.480809
"468","866f2a55f42cf30c4105631b",618790839.482429
"469","9baf7967c49fa209de8dda95",617490161.485653
"470","b4a4d705930d9afe896dff17",4606923742.96715
"471","5e04875f99a5e4476c0b4186",605089745.281054
"472","01f855427cbe3eb51b38288f",609575754.509065
"473","594d46a91315527995cbd807",792277639.721778
"474","a7cc7d2ceedf4d69664dc734",7584581426.97221
"475","21d42e80f6f818eed990bfc7",675680091.925506
"476","4ff17c9b88aeeff105b8301c",775764661.831098
"477","0952c73b02dd5432aebdf2c1",606059303.898331
"478","caa4aecacff2beded2e76beb",641814460.624493
"479","237da4784755f090c89f07be",640365779.615199
"480","157195fb2358bf2d5051c439",7383640347.69388
"481","41719542347401b04dfbaa59",607977273.009149
"482","5f5346deedcb7cf5dcd1e9be",576588194.197227
"483","5b0530f544da162b9a8ff772",609575754.509065
"484","ab1c43d6fc4f08e315e322d7",678131074.335517
"485","5daf1136686fc538db40afad",693646053.838598
"486","f925a05397ca6163230f7ad1",607648439.098731
"487","803711fede531ad1621a6823",609575754.509065
"488","2233f50cf7b04791cf1ddeaa",763435513.551603
"489","831693b6fb81df1359e45db7",606500259.51266
"490","1a5f6f7e8b7af9d48644f1e0",606098344.701004
"491","a0e26a9d56cfb3b7228e5d75",607948156.698354
"492","a98022fc80dd6ff27de693f9",1186431513.96335
"493","fe368a7d2e09fe88b1b972e4",588065819.862983
"494","52373e15e9dc1ad371a0c090",607913785.210136
"495","f5d529ff6a35fa78ab14de21",600949799.629796
"496","7712f963ee37e91abb7342e7",697444094.490277
"497","82b90288bffe8c1c0b5a1259",588065819.862983
"498","c658639b590415bc6ea44119",567112612.014452
"499","dc4331d09a1e36baaa6bde53",576085449.525169
"500","dd8c289ec872be3fe3352313",606064757.815857
"501","7d4ffe0038b3ebc149d8f4cd",606475788.078603
"502","9e52ce2cb6f6b7e2a152dd54",609575754.509065
"503","1c0236d4bc291372483a9151",7753625636.63905
"504","b22c39c3df7d8e32cec2ba43",639528577.043007
"505","aaa43db51d1ddea564d1bd2e",567112612.014452
"506","f37c9693e058492ec3715de9",607708522.257984
"507","ee2c509989c7155bb472c5b0",589950237.517331
"508","2a9974fe07b1e4427e386e06",609575754.509065
"509","387af5fb4b4a7f5c3fdcce57",609575754.509065
"510","dd7ec9d7dfad5364dd303f49",548270434.552928
"511","41d3afc1118758b5314db48e",798946019.195907
"512","f6e74a4b1e026352e5759b2e",685756552.841421
"513","937f0b37f566f65a1871615d",579445104.766895
"514","a4410bebf9843297fe32d63c",567086072.631534
"515","c06a1d212fed896b6ee4e1c5",607638175.992124
"516","f7399e57df358ae7adc9e08f",606858779.994666
